Property Ref,Added On,Last Updated,Market Status,Type,Bedrooms,Bathrooms,Toilets,Parking Spaces,Furnishing,Price,District,State,Servicing,Service Charge,Total Area,Covered Area
2818553,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,4,4,3,,170000000.0,Ajah,Lagos,,,,
2803744,05 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,5,5,4,,140000000.0,Ajah,Lagos,,,,
2803794,05 Apr 2025,05 Apr 2025,Available,Detached Duplex,5,6,6,4,,210000000.0,Ajah,Lagos,,,,
2818550,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,6,6,,,470000000.0,Lekki,Lagos,,,,
2816240,12 Apr 2025,12 Apr 2025,Available,Detached Duplex,5,5,5,,,350000000.0,Lekki,Lagos,,,,
2818544,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,,,450000000.0,Lekki,Lagos,,,,
2818541,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,4,5,,Furnished,400000000.0,Lekki,Lagos,,,,
2818538,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,190000000.0,Lekki,Lagos,,,,
2790825,27 Mar 2025,27 Mar 2025,Available,Semi-detached Duplex,5,5,6,2,,200000000.0,Lekki,Lagos,Serviced,,250 sqm,220 sqm
2818532,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,130000000.0,Lekki,Lagos,,,,
2818530,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,,,420000000.0,Lekki,Lagos,,,,
2818529,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,5,5,,420000000.0,Lekki,Lagos,,,,
2818520,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,,4,Furnished,350000000.0,Lekki,Lagos,,,,
2818519,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,4,5,,Furnished,300000000.0,Lekki,Lagos,,,,
2818517,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,160000000.0,Lekki,Lagos,,,,
2818516,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,4,4,3,,240000000.0,Lekki,Lagos,,,,
2818514,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,4,4,5,3,,100000000.0,Ajah,Lagos,,,,
2818511,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,4,4,5,,,260000000.0,Lekki,Lagos,,,,
2818503,14 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,140000000.0,Lekki,Lagos,,,,
2818504,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,6,6,4,,400000000.0,Lekki,Lagos,,,,
2820924,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,20,,1000000000.0,Awka,Anambra,,,"1,300 sqm",400 sqm
2804774,05 Apr 2025,15 Apr 2025,Available,Terraced Duplex,3,3,,,,137000000.0,Ajah,Lagos,,,,
2804797,05 Apr 2025,15 Apr 2025,Available,Terraced Duplex,3,3,,,,137000000.0,Ajah,Lagos,,,,
2818501,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,5,,350000000.0,Ikeja,Lagos,,,,
2818500,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,,Furnished,150000000.0,Lekki,Lagos,,,,
2818493,14 Apr 2025,15 Apr 2025,Available,Detached Duplex,4,4,5,4,,380000000.0,Lekki,Lagos,,,,
2818491,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,4,,140000000.0,Ajah,Lagos,,,,
2512268,14 Oct 2024,10 Apr 2025,Available,Terraced Duplex,3,3,4,,,57000000.0,Idu Industrial,Abuja,,,,
2818484,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,4,4,5,3,,100000000.0,Lekki,Lagos,,,,
2818476,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,4,5,3,,200000000.0,Lekki,Lagos,,,,
2818474,14 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,,,,,600000000.0,Lekki,Lagos,,,,
2818472,14 Apr 2025,15 Apr 2025,Available,House,4,4,5,2,,600000000.0,Lekki,Lagos,Serviced,"₦1,500,000 per annum","1,500 sqm",320 sqm
2818468,14 Apr 2025,14 Apr 2025,Available,Semi-detached Bungalow,5,5,6,,,850000000.0,Lekki,Lagos,,,,
2456688,13 Sep 2024,14 Apr 2025,Available,House,4,4,7,,,130000000.0,Lekki,Lagos,,,350 sqm,300 sqm
2818460,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,,,,,470000000.0,Lekki,Lagos,,,,
2818458,14 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,4,,240000000.0,Ajah,Lagos,,,,
2818457,14 Apr 2025,15 Apr 2025,Available,House,4,4,5,2,,500000000.0,Lekki,Lagos,Serviced,"₦1,500,000 per annum","1,500 sqm",320 sqm
2818454,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,6,,300000000.0,Ajah,Lagos,,,,
2818452,14 Apr 2025,14 Apr 2025,Available,Block of Flats,,,,,,60000000.0,Oluyole,Oyo,,,,
2818449,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,,,950000000.0,Lekki,Lagos,,,,
2812973,10 Apr 2025,10 Apr 2025,Available,Terraced Duplex,4,4,5,,,370000000.0,Jahi,Abuja,,,,
2820924,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,20,,1000000000.0,Awka,Anambra,,,"1,300 sqm",400 sqm
2812973,10 Apr 2025,10 Apr 2025,Available,Terraced Duplex,4,4,5,,,370000000.0,Jahi,Abuja,,,,
2818436,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,,,,,165000000.0,Oluyole,Oyo,,,,
2818412,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,4,7,5,2,Furnished,295000000.0,Lekki,Lagos,Serviced,"₦1,000,000 per annum","1,500 sqm",560 sqm
2818411,14 Apr 2025,14 Apr 2025,Available,House,5,,,,,5617430592.0,Ikoyi,Lagos,,,520 sqm,
2818410,14 Apr 2025,14 Apr 2025,Available,Block of Flats,3,3,4,,,200000000.0,Ikeja,Lagos,,,,
2778343,20 Mar 2025,14 Apr 2025,Available,Block of Flats,24,23,24,,,450000000.0,Maryland,Lagos,,,"1,050 sqm",
2818397,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,4,,350000000.0,Lekki,Lagos,,,,
2513868,14 Oct 2024,14 Apr 2025,Available,Detached Duplex,5,6,5,540,,180000000.0,Ajah,Lagos,,,,
2797334,01 Apr 2025,15 Apr 2025,Available,Terraced Duplex,3,3,3,2,,60000000.0,Ajah,Lagos,,,,
2815948,12 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,3,,360000000.0,Magodo,Lagos,,,,300 sqm
2818378,14 Apr 2025,15 Apr 2025,Available,Detached Duplex,3,3,4,4,,225000000.0,Ikeja,Lagos,,,,
2818379,14 Apr 2025,15 Apr 2025,Available,Block of Flats,,,,,,350000000.0,Ikeja,Lagos,,,,
2818375,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,5,5,6,4,,700000000.0,Lekki,Lagos,Serviced,,,
2818372,14 Apr 2025,14 Apr 2025,Available,House,2,2,3,2,Furnished,120000000.0,Lekki,Lagos,,,"2,000 sqm",500 sqm
2818370,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,,,450000000.0,Ikeja,Lagos,,,,
2698454,03 Feb 2025,14 Apr 2025,Available,Detached Duplex,6,6,8,20,Furnished,2500000000.0,Lekki,Lagos,Serviced,,"1,100 sqm","1,100 sqm"
2818365,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,2,Furnished,160000000.0,Lekki,Lagos,,,600 sqm,300 sqm
2818360,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,3,3,4,2,Furnished,75000000.0,Ajah,Lagos,,,300 sqm,300 sqm
2818355,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,3,3,4,,,260000000.0,Ikeja,Lagos,,,,
2818348,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,4,5,,,360000000.0,Ikeja,Lagos,,,,
2691960,30 Jan 2025,17 Mar 2025,Available,Detached Duplex,3,3,4,,,90000000.0,Lekki,Lagos,,,,
2818347,14 Apr 2025,15 Apr 2025,Available,Terraced Duplex,4,,,,,650000000.0,Lekki,Lagos,,,,
2818343,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Ikeja,Lagos,,,,
2818342,14 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,,,,,450000000.0,Lekki,Lagos,,,,
2818339,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,,,,,420000000.0,Lekki,Lagos,,,,
2645124,05 Jan 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,,,1400000000.0,Ikoyi,Lagos,,,,
2677908,23 Jan 2025,14 Apr 2025,Available,Terraced Duplex,4,4,5,,,270000000.0,Lekki,Lagos,,,,
2818335,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,115000000.0,Lekki,Lagos,,,,
2236573,03 May 2024,03 Apr 2025,Available,Detached Duplex,5,5,6,8,,500000000.0,Ajah,Lagos,,,,
2297788,09 Jun 2024,03 Apr 2025,Available,Detached Duplex,5,5,6,,,550000000.0,Ajah,Lagos,,,,
2307156,14 Jun 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,15,,700000000.0,Ajah,Lagos,,,,
2390704,06 Aug 2024,02 Apr 2025,Available,Detached Duplex,8,8,9,,Furnished,900000000.0,Ajah,Lagos,,,"1,000 sqm",
2411872,18 Aug 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,,,320000000.0,Ajah,Lagos,,,,
2411881,18 Aug 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,10,,400000000.0,Ajah,Lagos,,,,
2486518,29 Sep 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,,,350000000.0,Ajah,Lagos,,,,
2578852,19 Nov 2024,02 Apr 2025,Available,Detached Duplex,6,6,7,,,600000000.0,Ajah,Lagos,,,,
2609953,07 Dec 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,8,,620000000.0,Ajah,Lagos,,,,
2818330,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,6,6,7,,,3500000000.0,Ikoyi,Lagos,,,,
2818329,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,3,3,4,,,110000000.0,Lekki,Lagos,,,,
2818325,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Lekki,Lagos,,,,
2818322,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,4,,300000000.0,Ajah,Lagos,Serviced,,,
1788604,24 Jun 2023,09 Apr 2025,Available,Semi-detached Duplex,5,6,7,5,Furnished,200000000.0,Ajah,Lagos,,,500 sqm,250 sqm
2818320,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,4,,240000000.0,Ajah,Lagos,Serviced,,,
2508089,11 Oct 2024,14 Apr 2025,Available,Detached Duplex,5,5,6,10,,1650000000.0,Lekki,Lagos,,,"1,000 sqm",
2815948,12 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,3,,360000000.0,Magodo,Lagos,,,,300 sqm
2818378,14 Apr 2025,15 Apr 2025,Available,Detached Duplex,3,3,4,4,,225000000.0,Ikeja,Lagos,,,,
2818379,14 Apr 2025,15 Apr 2025,Available,Block of Flats,,,,,,350000000.0,Ikeja,Lagos,,,,
2818375,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,5,5,6,4,,700000000.0,Lekki,Lagos,Serviced,,,
2818372,14 Apr 2025,14 Apr 2025,Available,House,2,2,3,2,Furnished,120000000.0,Lekki,Lagos,,,"2,000 sqm",500 sqm
2818370,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,,,450000000.0,Ikeja,Lagos,,,,
2698454,03 Feb 2025,14 Apr 2025,Available,Detached Duplex,6,6,8,20,Furnished,2500000000.0,Lekki,Lagos,Serviced,,"1,100 sqm","1,100 sqm"
2818365,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,2,Furnished,160000000.0,Lekki,Lagos,,,600 sqm,300 sqm
2818360,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,3,3,4,2,Furnished,75000000.0,Ajah,Lagos,,,300 sqm,300 sqm
2818355,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,3,3,4,,,260000000.0,Ikeja,Lagos,,,,
2818348,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,4,5,,,360000000.0,Ikeja,Lagos,,,,
2818347,14 Apr 2025,15 Apr 2025,Available,Terraced Duplex,4,,,,,650000000.0,Lekki,Lagos,,,,
2818343,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Ikeja,Lagos,,,,
2818342,14 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,,,,,450000000.0,Lekki,Lagos,,,,
2818339,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,,,,,420000000.0,Lekki,Lagos,,,,
2645124,05 Jan 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,,,1400000000.0,Ikoyi,Lagos,,,,
2677908,23 Jan 2025,14 Apr 2025,Available,Terraced Duplex,4,4,5,,,270000000.0,Lekki,Lagos,,,,
2818335,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,115000000.0,Lekki,Lagos,,,,
2236573,03 May 2024,03 Apr 2025,Available,Detached Duplex,5,5,6,8,,500000000.0,Ajah,Lagos,,,,
2297788,09 Jun 2024,03 Apr 2025,Available,Detached Duplex,5,5,6,,,550000000.0,Ajah,Lagos,,,,
2813147,10 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,24,30,30,18,,3500000000.0,Asokoro District,Abuja,,,"1,999 sqm","1,970 sqm"
2390704,06 Aug 2024,02 Apr 2025,Available,Detached Duplex,8,8,9,,Furnished,900000000.0,Ajah,Lagos,,,"1,000 sqm",
2411872,18 Aug 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,,,320000000.0,Ajah,Lagos,,,,
2411881,18 Aug 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,10,,400000000.0,Ajah,Lagos,,,,
2486518,29 Sep 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,,,350000000.0,Ajah,Lagos,,,,
2578852,19 Nov 2024,02 Apr 2025,Available,Detached Duplex,6,6,7,,,600000000.0,Ajah,Lagos,,,,
2609953,07 Dec 2024,02 Apr 2025,Available,Detached Duplex,5,5,6,8,,620000000.0,Ajah,Lagos,,,,
2818330,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,6,6,7,,,3500000000.0,Ikoyi,Lagos,,,,
2818329,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,3,3,4,,,110000000.0,Lekki,Lagos,,,,
2818325,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,250000000.0,Lekki,Lagos,,,,
2818322,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,4,,300000000.0,Ajah,Lagos,Serviced,,,
2818320,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,6,4,,240000000.0,Ajah,Lagos,Serviced,,,
2814790,11 Apr 2025,14 Apr 2025,Available,Terraced Duplex,3,3,3,,,75000000.0,Ajah,Lagos,,,,
2816150,12 Apr 2025,14 Apr 2025,Available,Terraced Duplex,3,3,3,,,60000000.0,Ajah,Lagos,,,,
2816352,12 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,5,5,,,420000000.0,Lekki,Lagos,,,,
2817328,13 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,4,,,160000000.0,Lekki,Lagos,,,,
2818313,14 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,4,5,5,3,,140000000.0,Agege,Lagos,,,,
2818309,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,85000000.0,Ajah,Lagos,,,,
2818306,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,3,3,4,2,,85000000.0,Ajah,Lagos,,,,
2818304,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,4,4,5,3,,85000000.0,Ajah,Lagos,,,,
2129466,21 Feb 2024,09 Apr 2025,Available,Terraced Duplex,3,3,4,2,,100000000.0,Ajah,Lagos,,,200 sqm,"1,500 sqm"
2818304,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,4,4,5,3,,85000000.0,Ajah,Lagos,,,,
2818300,14 Apr 2025,15 Apr 2025,Available,Terraced Duplex,3,3,4,3,,104000000.0,Ajah,Lagos,Serviced,"₦3,000,000 per annum",300 sqm,300 sqm
2813420,10 Apr 2025,12 Apr 2025,Available,Detached Duplex,5,6,6,4,,630000000.0,Lekki,Lagos,,,,
2813840,10 Apr 2025,10 Apr 2025,Available,Detached Duplex,5,5,6,4,,750000000.0,Lekki,Lagos,,,,
2813861,10 Apr 2025,12 Apr 2025,Available,Detached Duplex,5,5,6,7,,1200000000.0,Lekki,Lagos,,,,
2818295,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,5,5,,,145000000.0,Lekki,Lagos,,,,
2818294,14 Apr 2025,15 Apr 2025,Available,Terraced Duplex,2,2,3,2,,94000000.0,Ajah,Lagos,Serviced,"₦3,000,000 per annum",150 sqm,150 sqm
2818292,14 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,3,3,4,3,,70000000.0,Ibeju Lekki,Lagos,Serviced,,150 sqm,150 sqm
2818283,14 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,3,4,4,2,,140000000.0,Ikeja,Lagos,,,,
2818281,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,4,,,,,300000000.0,Ikeja,Lagos,,,,
2818279,14 Apr 2025,14 Apr 2025,Available,Terraced Duplex,4,,,,,200000000.0,Agege,Lagos,,,,
2784398,24 Mar 2025,14 Apr 2025,Available,House,4,4,5,5,,150000000.0,Lekki,Lagos,,,804 sqm,490 sqm
2818275,14 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,6,6,3,,450000000.0,Ikeja,Lagos,,,,
2818274,14 Apr 2025,15 Apr 2025,Available,Block of Flats,3,4,4,2,,150000000.0,Maryland,Lagos,,,,
2818271,14 Apr 2025,14 Apr 2025,Available,Semi-detached Duplex,4,,,,,270000000.0,Maryland,Lagos,,,,
2818270,14 Apr 2025,15 Apr 2025,Available,Block of Flats,4,5,5,2,,200000000.0,Surulere,Lagos,,,,
2818269,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,4,,,,,280000000.0,Ikeja,Lagos,,,,
2778516,20 Mar 2025,05 Apr 2025,Available,House,4,4,5,10,,450000000.0,Asokoro District,Abuja,,,,
2818267,14 Apr 2025,14 Apr 2025,Available,Semi-detached Bungalow,2,2,3,,Furnished,105000000.0,Lugbe District,Abuja,,,400 sqm,400 sqm
2481821,26 Sep 2024,14 Apr 2025,Available,Detached Bungalow,3,,43,,,55000000.0,Ajah,Lagos,,,,
2802455,04 Apr 2025,04 Apr 2025,Available,Terraced Duplex,3,3,4,,,120000000.0,Lekki,Lagos,,,,
2821580,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,4,4,5,,,250000000.0,Lekki,Lagos,,,,
2817406,13 Apr 2025,13 Apr 2025,Available,Block of Flats,3,3,3,2,,199999999.0,Ikeja,Lagos,,,,
2821576,15 Apr 2025,15 Apr 2025,Available,Detached Bungalow,4,5,5,3,,35000000.0,Magboro,Ogun,,,300 sqm,250 sqm
2819650,14 Apr 2025,14 Apr 2025,Available,Detached Duplex,5,6,6,3,,369999999.0,Magodo,Lagos,,,,
2724955,17 Feb 2025,15 Apr 2025,Available,Terraced Duplex,2,2,3,2,,95000000.0,Ajah,Lagos,,,,
2727280,18 Feb 2025,15 Apr 2025,Available,Terraced Duplex,4,4,5,2,,90000000.0,Ajah,Lagos,,,,
2821563,15 Apr 2025,15 Apr 2025,Available,Terraced Duplex,4,4,5,2,,125000000.0,Lekki,Lagos,,,,
2781943,22 Mar 2025,15 Apr 2025,Available,Semi-detached Duplex,4,4,5,2,,160000000.0,Lekki,Lagos,,,,
2821569,15 Apr 2025,16 Apr 2025,Available,Detached Duplex,5,5,7,,,630000000.0,Ikeja,Lagos,,,,
2731551,20 Feb 2025,15 Apr 2025,Available,Terraced Duplex,4,4,5,2,,75000000.0,Ajah,Lagos,,,,
2731691,21 Feb 2025,15 Apr 2025,Available,Terraced Duplex,4,4,5,2,,93000000.0,Ajah,Lagos,,,,
2744570,28 Feb 2025,16 Apr 2025,Available,Terraced Duplex,3,3,4,2,,90000000.0,Ajah,Lagos,,,,
2821567,15 Apr 2025,15 Apr 2025,Available,Block of Flats,5,,,,,45000000.0,Oredo,Edo,,,,
2821564,15 Apr 2025,16 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,115000000.0,Lekki,Lagos,,,,
2821562,15 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,175000000.0,Lekki,Lagos,,,,
2821558,15 Apr 2025,16 Apr 2025,Available,Detached Bungalow,4,4,4,6,Furnished,80000000.0,Lugbe District,Abuja,,,750 sqm,350 sqm
2821557,15 Apr 2025,17 Apr 2025,Available,Detached Duplex,4,,5,,,300000000.0,Ikeja,Lagos,,,,
2821548,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,6,7,,,170000000.0,Lekki,Lagos,,,300 sqm,
2821545,15 Apr 2025,15 Apr 2025,Available,Detached Bungalow,4,4,4,6,Furnished,140000000.0,Lugbe District,Abuja,,,650 sqm,300 sqm
2821541,15 Apr 2025,16 Apr 2025,Available,Detached Duplex,5,5,6,6,,1200000000.0,Lekki,Lagos,,,,
2508089,11 Oct 2024,14 Apr 2025,Available,Detached Duplex,5,5,6,10,,1650000000.0,Lekki,Lagos,,,"1,000 sqm",
2821540,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,,,420000000.0,Lekki,Lagos,,,,
2821536,15 Apr 2025,16 Apr 2025,Available,Detached Duplex,5,5,6,5,,650000000.0,Lekki,Lagos,,,,
2821535,15 Apr 2025,15 Apr 2025,Available,Detached Bungalow,3,4,4,5,,57000000.0,Mowe Ofada,Ogun,,,300 sqm,250 sqm
2495945,04 Oct 2024,15 Apr 2025,Available,Block of Flats,2,2,3,,,60000000.0,Lekki,Lagos,,,,
2821529,15 Apr 2025,16 Apr 2025,Available,Detached Duplex,4,4,5,4,,650000000.0,Lekki,Lagos,,,,
2577163,18 Nov 2024,16 Apr 2025,Available,Detached Duplex,5,5,6,,,1300000000.0,Lekki,Lagos,,,,
2717080,12 Feb 2025,16 Apr 2025,Available,Detached Duplex,5,7,6,10,,150000000.0,Ajah,Lagos,,,"1,300 sqm",580 sqm
2769703,15 Mar 2025,15 Apr 2025,Available,House,4,5,5,,,250000000.0,Asokoro District,Abuja,,,"5,000 sqm","1,500 sqm"
2821518,15 Apr 2025,15 Apr 2025,Available,Block of Flats,2,2,3,2,,160000000.0,Lekki,Lagos,,,,
2697147,02 Feb 2025,16 Apr 2025,Available,Block of Flats,3,3,4,,,2000000000.0,Lekki,Lagos,,,,
2769720,15 Mar 2025,15 Apr 2025,Available,Terraced Duplex,4,6,6,,,2700000000.0,Asokoro District,Abuja,,,"4,000 sqm","1,300 sqm"
2821511,15 Apr 2025,16 Apr 2025,Available,Detached Duplex,5,5,6,5,,430000000.0,Lekki,Lagos,,,,
2821510,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,4,,250000000.0,Ajah,Lagos,,,,
2821508,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,4,4,5,,,130000000.0,Ajah,Lagos,,,,
2816285,12 Apr 2025,12 Apr 2025,Available,Detached Duplex,5,5,5,5,,450000000.0,Magodo,Lagos,,,,
2760108,10 Mar 2025,16 Apr 2025,Available,Detached Duplex,6,6,5,,,2727888716.0,Ikoyi,Lagos,Serviced,,,
2775245,18 Mar 2025,16 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,600000000.0,Lekki,Lagos,,,,
2821502,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,4,4,5,,,160000000.0,Ajah,Lagos,,,,
2821501,15 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,5,,,,,260000000.0,Ikeja,Lagos,,,,
2821497,15 Apr 2025,15 Apr 2025,Available,Terraced Duplex,4,5,5,3,,299999999.0,Magodo,Lagos,,,,
2801402,03 Apr 2025,12 Apr 2025,Available,Detached Duplex,4,5,5,3,,112000000.0,Ajah,Lagos,,,,
2821491,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,,,150000000.0,Ajah,Lagos,,,,
2821481,15 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,5,5,6,,,650000000.0,Lekki,Lagos,,,,
2821479,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,,,700000000.0,Lekki,Lagos,Serviced,,,
2821476,15 Apr 2025,15 Apr 2025,Available,Terraced Duplex,4,4,5,3,,95000000.0,Ajah,Lagos,,,,
2821475,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,6,,,,,1200000000.0,Lekki,Lagos,,,,
2821470,15 Apr 2025,15 Apr 2025,Available,Terraced Duplex,4,5,,3,,199999999.0,Magodo,Lagos,,,,
2821469,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,,,1200000000.0,Lekki,Lagos,,,,
2821465,15 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,4,4,5,4,,160000000.0,Lekki,Lagos,,,,
2821461,15 Apr 2025,15 Apr 2025,Available,Terraced Duplex,3,3,4,,,75000000.0,Ajah,Lagos,,,,
2821459,15 Apr 2025,16 Apr 2025,Available,Detached Duplex,4,4,5,,,250000000.0,Isolo,Lagos,,,350 sqm,
2821456,15 Apr 2025,16 Apr 2025,Available,Detached Duplex,4,,,,,200000000.0,Lugbe District,Abuja,,,,
2821446,15 Apr 2025,15 Apr 2025,Available,Terraced Duplex,3,3,4,,,65000000.0,Ajah,Lagos,,,,
2821437,15 Apr 2025,16 Apr 2025,Available,Detached Duplex,5,6,6,4,,370000000.0,Lekki,Lagos,,,,
2821435,15 Apr 2025,15 Apr 2025,Available,Terraced Duplex,4,4,5,,,120000000.0,Ajah,Lagos,,,,
2821430,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,,,35000000.0,Lugbe District,Abuja,,,500 sqm,
2821428,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,,,350000000.0,Lekki,Lagos,,,,
2821427,15 Apr 2025,15 Apr 2025,Available,House,4,4,5,,,380000000.0,Lekki,Lagos,,,,
2821426,15 Apr 2025,16 Apr 2025,Available,Semi-detached Duplex,4,4,5,3,,250000000.0,Lekki,Lagos,,,,
2821424,15 Apr 2025,15 Apr 2025,Available,Semi-detached Duplex,5,5,6,4,,650000000.0,Lekki,Lagos,,,,
2821423,15 Apr 2025,16 Apr 2025,Available,Semi-detached Duplex,4,4,5,,,140000000.0,Ajah,Lagos,,,,
2820924,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,20,,800000000.0,Awka,Anambra,,,"1,300 sqm",400 sqm
2821422,15 Apr 2025,15 Apr 2025,Available,Terraced Duplex,3,3,4,2,,110000000.0,Lekki,Lagos,,,,
2821420,15 Apr 2025,15 Apr 2025,Available,Detached Duplex,5,5,6,,,180000000.0,Ajah,Lagos,,,,
